id,artistName,endTime,msPlayed,trackName
388,LUNA SEA,2023-11-04 09:41:00,15928,TWICE
389,Cigarettes After Sex,2023-11-04 09:41:00,8243,Cry
390,Cigarettes After Sex,2023-11-04 09:46:00,256800,Cry
391,Billie Eilish,2023-11-04 09:47:00,56401,hotline (edit)
392,salvia palth,2023-11-04 09:47:00,2600,(dream)
393,beabadoobee,2023-11-04 09:49:00,126824,Coffee
394,Taylor Swift,2023-11-04 09:53:00,256124,Snow On The Beach (feat. Lana Del Rey)
395,sign crushes motorist,2023-11-04 09:55:00,98750,Better
396,Matt Maltese,2023-11-04 09:56:00,79989,Intolewd
397,The Walters,2023-11-04 09:58:00,137092,Sweet Marie
398,Zeph,2023-11-04 09:59:00,60333,could you love me while i hate myself
399,Cigarettes After Sex,2023-11-04 10:03:00,234174,Pistol
400,Billie Eilish,2023-11-04 11:48:00,0,ocean eyes
401,Cigarettes After Sex,2023-11-04 11:53:00,291226,Cry
402,Billie Eilish,2023-11-04 11:54:00,19458,hotline (edit)
403,Cigarettes After Sex,2023-11-04 12:12:00,217942,Apocalypse
404,Cigarettes After Sex,2023-11-04 12:17:00,290616,Apocalypse
405,Cigarettes After Sex,2023-11-04 12:21:00,256800,Cry
406,Cigarettes After Sex,2023-11-04 12:26:00,286293,Nothing's Gonna Hurt You Baby
407,Cigarettes After Sex,2023-11-04 13:09:00,1369,Apocalypse
408,Cigarettes After Sex,2023-11-04 13:09:00,73224,Apocalypse
409,Cigarettes After Sex,2023-11-04 13:22:00,485005,Cry
410,Cigarettes After Sex,2023-11-04 13:27:00,286293,Nothing's Gonna Hurt You Baby
411,Cigarettes After Sex,2023-11-04 13:28:00,50778,Apocalypse
412,Cigarettes After Sex,2023-11-04 13:32:00,256800,Cry
413,Cigarettes After Sex,2023-11-04 13:37:00,286293,Nothing's Gonna Hurt You Baby
414,Cigarettes After Sex,2023-11-04 13:42:00,290616,Apocalypse
415,Cigarettes After Sex,2023-11-04 13:46:00,256800,Cry
416,Cigarettes After Sex,2023-11-04 13:51:00,286293,Nothing's Gonna Hurt You Baby
417,Cigarettes After Sex,2023-11-04 13:55:00,290616,Apocalypse
418,Cigarettes After Sex,2023-11-04 14:00:00,256800,Cry
419,Cigarettes After Sex,2023-11-04 15:48:00,232,Nothing's Gonna Hurt You Baby
420,Cigarettes After Sex,2023-11-04 15:53:00,256800,Cry
421,J Balvin,2023-11-04 15:54:00,92415,Mi Gente
422,Cigarettes After Sex,2023-11-04 15:58:00,256800,Cry
423,J Balvin,2023-11-04 16:02:00,189440,Mi Gente
424,¥ellow Bucks,2023-11-04 16:04:00,135371,Yessir
425,Cigarettes After Sex,2023-11-04 16:09:00,290616,Apocalypse
426,Cigarettes After Sex,2023-11-04 16:14:00,320030,K.
427,Cigarettes After Sex,2023-11-04 16:18:00,215150,Sunsetz
428,Cigarettes After Sex,2023-11-04 16:22:00,256800,Cry
429,Cigarettes After Sex,2023-11-04 16:26:00,225844,Sweet
430,Cigarettes After Sex,2023-11-04 20:22:00,14592,Sweet
431,Cigarettes After Sex,2023-11-04 20:26:00,256800,Cry
432,Cigarettes After Sex,2023-11-04 20:31:00,292110,Sweet
433,Cigarettes After Sex,2023-11-04 20:36:00,286773,Heavenly
434,Cigarettes After Sex,2023-11-04 20:41:00,286293,Nothing's Gonna Hurt You Baby
435,Cigarettes After Sex,2023-11-04 20:45:00,245840,Falling In Love
436,Cigarettes After Sex,2023-11-04 20:49:00,234174,Pistol
437,Cigarettes After Sex,2023-11-04 20:53:00,264453,You're All I Want
438,J Balvin,2023-11-04 21:56:00,29280,Mi Gente
439,Cigarettes After Sex,2023-11-04 21:56:00,198487,Don't Let Me Go
440,Rihanna,2023-11-04 22:01:00,1184,We Found Love
441,¥ellow Bucks,2023-11-04 22:01:00,143592,Yessir
442,Farruko,2023-11-04 22:02:00,6013,Pepas
443,N.O.R.E.,2023-11-04 22:02:00,0,Oye Mi Canto
444,Dua Lipa,2023-11-04 22:02:00,0,Dance The Night - From Barbie The Album
445,Bad Bunny,2023-11-04 22:04:00,7755,Yonaguni
446,Daddy Yankee,2023-11-04 22:04:00,134095,Gasolina
447,Cigarettes After Sex,2023-11-04 22:04:00,557,Cry
448,Proyecto Uno,2023-11-04 22:04:00,8893,Tiburon
449,Celia Cruz,2023-11-04 22:04:00,5294,La Negra Tiene Tumbao
450,J Balvin,2023-11-04 22:08:00,184784,Mi Gente
451,Lil Kleine,2023-11-04 22:10:00,145978,Drank & Drugs
452,Cigarettes After Sex,2023-11-04 22:11:00,6826,Apocalypse
453,¥ellow Bucks,2023-11-04 22:11:00,25356,Yessir
454,BLØF,2023-11-04 22:11:00,49823,Holiday In Spain (feat. Counting Crows) - Live op Concert at SEA 2015
455,Zafrir,2023-11-04 22:14:00,1555,Boom Boom Pow
456,Naeleck,2023-11-04 22:14:00,170364,All My Heroes - Curbi Remix
457,Riton,2023-11-04 22:17:00,169153,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit
458,Sia,2023-11-04 22:22:00,6916,Unstoppable
459,Vicetone,2023-11-04 22:22:00,198095,Astronomia
460,Sia,2023-11-05 19:50:00,33045,Unstoppable
461,Ennio Morricone,2023-11-05 19:50:00,1013,Cinema Paradiso (Main Theme)
462,Cigarettes After Sex,2023-11-05 19:55:00,290616,Apocalypse
463,Cigarettes After Sex,2023-11-05 20:01:00,320030,K.
464,J Balvin,2023-11-06 08:59:00,6432,Mi Gente
465,Cigarettes After Sex,2023-11-06 08:59:00,256800,Cry
466,Cigarettes After Sex,2023-11-06 08:59:00,2716,Cry
467,Cigarettes After Sex,2023-11-06 09:04:00,290616,Apocalypse
468,Cigarettes After Sex,2023-11-06 09:09:00,320030,K.
469,Cigarettes After Sex,2023-11-06 09:10:00,24320,Sunsetz
470,Cigarettes After Sex,2023-11-06 09:10:00,5725,Sunsetz
471,Ennio Morricone,2023-11-06 13:16:00,127626,Cinema Paradiso (Main Theme)
472,Marc Hanania,2023-11-06 15:36:00,9109,Starfall
473,Marconi Union,2023-11-06 15:53:00,208810,Weightless Part 1
474,Colin Firth,2023-11-06 15:56:00,177626,Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack
475,David Kushner,2023-11-06 15:59:00,179173,Burn
476,Mohombi,2023-11-06 16:02:00,2645,Bumpy Ride
477,Woodkid,2023-11-06 16:02:00,16587,Run Boy Run
478,Moisés Nieto,2023-11-06 16:02:00,155832,"Prologue (From ""Beauty and the Beast"")"
479,KALEO,2023-11-06 16:06:00,213706,Way down We Go
480,Cigarettes After Sex,2023-11-06 16:09:00,3605,Apocalypse
481,Lauren Daigle,2023-11-06 16:09:00,168502,Rescue
482,Marconi Union,2023-11-06 16:09:00,4853,Weightless Part 1
483,Leona Lewis,2023-11-06 16:12:00,8164,I See You (Theme from Avatar)
484,Lauren Daigle,2023-11-06 16:12:00,215613,Rescue
485,Woodkid,2023-11-06 16:15:00,10409,Run Boy Run
486,Ennio Morricone,2023-11-06 16:15:00,3776,Cinema Paradiso (Main Theme)
487,Moisés Nieto,2023-11-06 16:15:00,155832,"Prologue (From ""Beauty and the Beast"")"
488,Ennio Morricone,2023-11-06 16:18:00,168866,Love Theme (2nd Version)
489,Ennio Morricone,2023-11-06 16:19:00,52850,Toto and Alfredo
490,Ennio Morricone,2023-11-06 16:37:00,236509,Love Theme For Nata
491,Ennio Morricone,2023-11-06 16:40:00,200173,Love Theme (3rd Version)
492,Ennio Morricone,2023-11-06 16:42:00,128333,Projection For Two
493,Ennio Morricone,2023-11-06 16:44:00,81026,Toto and Alfredo (2nd Version)
494,Ennio Morricone,2023-11-06 16:46:00,124000,Visit to the Cinema (2nd Version)
495,Ennio Morricone,2023-11-06 16:47:00,76626,Maturity (2nd Version)
496,Ennio Morricone,2023-11-06 16:49:00,111400,For Elena
497,Ennio Morricone,2023-11-06 16:52:00,178666,Cinema Paradiso
498,Ennio Morricone,2023-11-06 16:55:00,150000,Cinema Paradiso (Main Theme)
499,Ennio Morricone,2023-11-06 16:57:00,140200,Maturity
500,Ennio Morricone,2023-11-06 16:58:00,93466,Love Theme
501,Ennio Morricone,2023-11-06 17:01:00,135226,Childhood and Manhood
502,Ennio Morricone,2023-11-06 17:02:00,79533,While Thinking About Her Again
503,Ennio Morricone,2023-11-06 17:05:00,168866,Love Theme (2nd Version)
504,Ennio Morricone,2023-11-06 17:07:00,102600,Toto and Alfredo
505,Ennio Morricone,2023-11-06 17:11:00,258000,After The Destruction (Extended Version)
506,Ennio Morricone,2023-11-06 17:15:00,249026,Love Theme For Nata
507,Ennio Morricone,2023-11-06 17:17:00,144573,Visit to the Cinema
508,Ennio Morricone,2023-11-06 17:20:00,136560,First Youth
509,Ennio Morricone,2023-11-06 17:22:00,117840,Four Interludes
510,Ennio Morricone,2023-11-06 17:23:00,89378,From American Sex Appeal to the First Fellini
511,Ennio Morricone,2023-11-06 17:38:00,3320,Maturity (2nd Version)
512,Ennio Morricone,2023-11-06 17:38:00,68546,Love Theme (3rd Version)
513,Cigarettes After Sex,2023-11-06 17:43:00,290616,Apocalypse
514,Cigarettes After Sex,2023-11-06 17:49:00,320030,K.
515,Cigarettes After Sex,2023-11-06 18:12:00,13003,Sunsetz
516,Ennio Morricone,2023-11-06 18:15:00,150000,Cinema Paradiso (Main Theme)
517,Ennio Morricone,2023-11-06 18:17:00,140200,Maturity
518,Ennio Morricone,2023-11-06 18:19:00,93466,Love Theme
519,Ennio Morricone,2023-11-06 18:21:00,135226,Childhood and Manhood
520,Ennio Morricone,2023-11-06 18:22:00,79533,While Thinking About Her Again
521,Ennio Morricone,2023-11-06 18:25:00,168866,Love Theme (2nd Version)
522,Ennio Morricone,2023-11-06 18:27:00,102600,Toto and Alfredo
523,Ennio Morricone,2023-11-06 18:31:00,258000,After The Destruction (Extended Version)
524,Cigarettes After Sex,2023-11-06 18:46:00,11633,Heavenly
525,中村佳穂,2023-11-06 18:49:00,142837,Faces in the Rain
526,Ludvig Forssell,2023-11-06 18:52:00,125260,Skies of Song
527,中村佳穂,2023-11-06 18:55:00,142837,Faces in the Rain
528,per se,2023-11-06 18:58:00,580,Wonderline
529,Leslie Cheung,2023-11-06 18:58:00,626,追
530,JEON SOMI,2023-11-06 18:58:00,1068,Fast Forward
531,CRO,2023-11-06 18:58:00,1625,Traum
532,Suzan & Freek,2023-11-06 18:58:00,905,De Overkant
533,Eason Chan,2023-11-06 18:58:00,3979,黃金時代
534,TXMIYAMA,2023-11-06 18:58:00,673,For the City
535,Lil Kleine,2023-11-06 18:58:00,696,Drank & Drugs
536,Miki Matsubara,2023-11-06 18:58:00,1044,真夜中のドア〜stay with me
537,BLØF,2023-11-06 18:58:00,1602,Holiday In Spain (feat. Counting Crows) - Live op Concert at SEA 2015
538,Ludvig Forssell,2023-11-06 18:58:00,182430,Skies of Song
539,The Beatles,2023-11-06 19:03:00,3066,Twist And Shout - Remastered 2009
540,Tino Martin,2023-11-06 19:03:00,241961,Voorbij
541,Juju,2023-11-06 19:03:00,998,Vermissen (feat. Henning May)
542,Stromae,2023-11-06 19:03:00,2275,Alors On Danse
543,GIMS,2023-11-06 19:06:00,179792,DEMAIN
544,J Balvin,2023-11-06 19:35:00,37198,LA CANCIÓN
545,Cigarettes After Sex,2023-11-06 19:40:00,256800,Cry
546,¥ellow Bucks,2023-11-06 19:43:00,35526,Yessir
547,J Balvin,2023-11-06 19:43:00,189440,Mi Gente
548,Ennio Morricone,2023-11-06 19:46:00,150000,Cinema Paradiso (Main Theme)
549,Ennio Morricone,2023-11-06 19:48:00,140200,Maturity
550,Ennio Morricone,2023-11-06 19:50:00,93466,Love Theme
551,Ennio Morricone,2023-11-06 19:52:00,135226,Childhood and Manhood
552,Ennio Morricone,2023-11-06 19:53:00,79533,While Thinking About Her Again
553,Ennio Morricone,2023-11-06 19:56:00,168866,Love Theme (2nd Version)
554,Ennio Morricone,2023-11-06 19:58:00,102600,Toto and Alfredo
555,Ennio Morricone,2023-11-06 20:02:00,258000,After The Destruction (Extended Version)
556,Ennio Morricone,2023-11-06 20:06:00,249026,Love Theme For Nata
557,Ennio Morricone,2023-11-06 20:09:00,144573,Visit to the Cinema
558,Ennio Morricone,2023-11-06 20:11:00,136560,First Youth
559,Ennio Morricone,2023-11-06 20:13:00,117840,Four Interludes
560,Ennio Morricone,2023-11-06 20:16:00,209266,From American Sex Appeal to the First Fellini
561,Ennio Morricone,2023-11-06 20:20:00,200173,Love Theme (3rd Version)
562,Ennio Morricone,2023-11-06 20:22:00,128333,Projection For Two
563,Ennio Morricone,2023-11-06 20:23:00,81026,Toto and Alfredo (2nd Version)
564,Ennio Morricone,2023-11-06 20:25:00,124000,Visit to the Cinema (2nd Version)
565,Ennio Morricone,2023-11-06 20:27:00,76626,Maturity (2nd Version)
566,Ennio Morricone,2023-11-06 20:28:00,111400,For Elena
567,Ennio Morricone,2023-11-06 20:31:00,178666,Cinema Paradiso
568,Ennio Morricone,2023-11-06 20:33:00,79380,Cinema Paradiso (Main Theme)
569,中村佳穂,2023-11-06 20:33:00,6594,Faces in the Rain
570,中村佳穂,2023-11-06 20:35:00,142837,Faces in the Rain
571,Carla Bruni,2023-11-06 20:47:00,2763,Chez Keith et Anita
572,Cigarettes After Sex,2023-11-06 20:47:00,8243,Cry
573,中村佳穂,2023-11-06 20:47:00,751,Faces in the Rain
574,Ludvig Forssell,2023-11-06 20:47:00,182430,Skies of Song
575,Carla Bruni,2023-11-06 20:50:00,211720,The Winner Takes It All
576,Grand Corps Malade,2023-11-06 20:55:00,270000,Mais je t'aime
577,Falguni Pathak,2023-11-06 20:55:00,15046,Saawan Mein
578,中村佳穂,2023-11-06 20:57:00,142837,Faces in the Rain
579,Ludvig Forssell,2023-11-06 21:00:00,182430,Skies of Song
580,中村佳穂,2023-11-06 21:03:00,142837,Faces in the Rain
581,Ludvig Forssell,2023-11-06 21:06:00,182430,Skies of Song
582,中村佳穂,2023-11-06 21:08:00,142837,Faces in the Rain
583,Ludvig Forssell,2023-11-06 21:11:00,182430,Skies of Song
584,中村佳穂,2023-11-06 21:14:00,142837,Faces in the Rain
585,Ludvig Forssell,2023-11-06 21:17:00,182430,Skies of Song
586,中村佳穂,2023-11-06 21:19:00,142837,Faces in the Rain
587,Ludvig Forssell,2023-11-06 21:22:00,182430,Skies of Song
588,中村佳穂,2023-11-06 21:25:00,142837,Faces in the Rain
589,Ludvig Forssell,2023-11-06 21:28:00,182430,Skies of Song
590,中村佳穂,2023-11-06 21:30:00,142837,Faces in the Rain
591,Ludvig Forssell,2023-11-06 21:32:00,92478,Skies of Song
592,¥ellow Bucks,2023-11-08 14:06:00,576,Yessir
593,Awich,2023-11-08 14:06:00,682,GILA GILA
594,J Balvin,2023-11-08 14:06:00,3308,Mi Gente
595,Cigarettes After Sex,2023-11-08 14:06:00,256800,Cry
596,Roxy Music,2023-11-08 14:07:00,789,More Than This
597,Cigarettes After Sex,2023-11-08 14:11:00,286293,Nothing's Gonna Hurt You Baby
598,Cigarettes After Sex,2023-11-08 14:16:00,290616,Apocalypse
599,Subtronics,2023-11-08 14:16:00,1109,Clockwork - Original Mix
600,Paramore,2023-11-08 14:16:00,1066,Misguided Ghosts
601,Astrix,2023-11-08 14:16:00,405,He.art
602,The Fryks,2023-11-08 14:16:00,405,Wake up Call (Dubstep Remix)
603,Whitney Houston,2023-11-08 14:16:00,5577,I Wanna Dance with Somebody (Who Loves Me)
604,Pitbull,2023-11-08 14:16:00,704,Give Me Everything (feat. Nayer)
605,João Gilberto,2023-11-08 14:16:00,63,O Pato
606,中村佳穂,2023-11-08 14:16:00,895,Faces in the Rain
607,Ludvig Forssell,2023-11-08 14:16:00,1173,Skies of Song
608,中村佳穂,2023-11-08 14:20:00,210463,Faces in the Rain
609,Eason Chan,2023-11-08 14:23:00,7395,黃金時代
610,Ludvig Forssell,2023-11-08 14:23:00,182430,Skies of Song
611,Cigarettes After Sex,2023-11-08 14:27:00,256800,Cry
612,J Balvin,2023-11-08 14:30:00,189440,Mi Gente
613,Ennio Morricone,2023-11-08 14:32:00,17879,Love Theme For Nata
614,¥ellow Bucks,2023-11-08 14:33:00,172389,Yessir
615,Awich,2023-11-08 14:38:00,253333,GILA GILA
616,Roxy Music,2023-11-08 14:42:00,270651,More Than This
617,Cigarettes After Sex,2023-11-08 14:47:00,286293,Nothing's Gonna Hurt You Baby
618,Cigarettes After Sex,2023-11-08 14:52:00,290616,Apocalypse
619,Whitney Houston,2023-11-08 14:52:00,12313,I Wanna Dance with Somebody (Who Loves Me)
620,Cigarettes After Sex,2023-11-08 14:58:00,362973,Stop Waiting
621,Cigarettes After Sex,2023-11-08 15:03:00,290616,Apocalypse
622,Cigarettes After Sex,2023-11-08 15:07:00,256800,Cry
623,Cigarettes After Sex,2023-11-08 15:11:00,234174,Pistol
624,Cigarettes After Sex,2023-11-08 15:15:00,264453,You're All I Want
625,Cigarettes After Sex,2023-11-08 15:19:00,215150,Sunsetz
626,Cigarettes After Sex,2023-11-08 15:23:00,259082,Heavenly
627,Carla Bruni,2023-11-08 15:24:00,22314,Chez Keith et Anita
628,Cigarettes After Sex,2023-11-08 15:24:00,4821,Cry
629,Zeph,2023-11-08 15:25:00,60333,could you love me while i hate myself
630,salvia palth,2023-11-08 15:26:00,84741,(dream)
631,The Walters,2023-11-08 15:29:00,137092,Sweet Marie
632,sign crushes motorist,2023-11-08 15:30:00,98750,Better
633,Vansire,2023-11-08 15:30:00,12027,From the Subway Train
634,Cigarettes After Sex,2023-11-08 15:34:00,234174,Pistol
635,mehro,2023-11-08 15:38:00,215515,chance with you
636,Novo Amor,2023-11-08 15:41:00,208653,State Lines
637,beabadoobee,2023-11-08 15:43:00,126824,Coffee
638,Taylor Swift,2023-11-08 15:48:00,256124,Snow On The Beach (feat. Lana Del Rey)
639,Cigarettes After Sex,2023-11-08 15:49:00,79066,Apocalypse
640,Chance Peña,2023-11-08 15:49:00,10325,In My Room
641,girl in red,2023-11-08 15:49:00,6143,4am
642,Ennio Morricone,2023-11-08 15:50:00,41045,Cinema Paradiso (Main Theme)
643,Kris Bowers,2023-11-08 15:54:00,213920,A Grand Finish
644,Carlos Rafael Rivera,2023-11-08 15:55:00,66447,You're Gloating
645,Jordan Seigel,2023-11-08 15:56:00,79640,Eloise
646,John Debney,2023-11-08 15:57:00,56306,Main Titles - Princess Diaries Score
647,Ari Posner,2023-11-08 15:58:00,53360,Dearest Diana
648,Stuart Earl,2023-11-08 15:59:00,87949,Clifftop Prelude
649,Harry Gregson-Williams,2023-11-08 16:00:00,50520,Smiling
650,α Healing,2023-11-08 16:01:00,3498,いつも何度でも（千と千尋の神隠しより）
651,Carlos Rafael Rivera,2023-11-08 16:01:00,48280,Kentucky State Championship 1963
652,安田成美,2023-11-08 16:01:00,7680,風の谷のナウシカ(風の谷のナウシカ)
653,Yuka,2023-11-08 16:06:00,284280,アシタカとサン(もののけ姫より)
654,α Healing,2023-11-08 16:10:00,243382,もののけ姫（もののけ姫より）
655,ヒーリング・ライフ,2023-11-08 16:17:00,400734,アシタカせっ記(『もののけ姫』より)(ピアノ)
656,α Healing,2023-11-08 16:20:00,207767,いつも何度でも（千と千尋の神隠しより）
657,α Healing,2023-11-08 16:24:00,233094,風の伝説（風の谷のナウシカより）
658,α Healing,2023-11-08 16:28:00,239037,となりのトトロ（となりのトトロより）
659,α Healing,2023-11-08 16:32:00,256115,やさしさに包まれたなら（魔女の宅急便より）
660,α Healing,2023-11-08 16:37:00,247408,人生のメリーゴーランド（ハウルの動く城より）
661,α Healing,2023-11-08 16:41:00,244629,海の見える街（魔女の宅急便より）
662,α Healing,2023-11-08 16:44:00,229761,風の通り道（となりのトトロより）
663,α Healing,2023-11-08 16:48:00,241583,Arrietty's song（借りぐらしのアリエッティより）
664,α Healing,2023-11-08 16:53:00,267437,あの夏へ（千と千尋の神隠しより）
665,α Healing,2023-11-08 16:57:00,272614,ひこうき雲（風立ちぬより）
666,α Healing,2023-11-08 17:02:00,296566,君をのせて（天空の城ラピュタより）
667,α Healing,2023-11-08 17:06:00,217617,カントリーロード（耳をすませばより）
668,α Healing,2023-11-08 17:10:00,259339,さよならの夏（コクリコ坂より）
669,Relax α Wave,2023-11-08 17:16:00,317302,世界の約束 (ピアノ)
670,Relax α Wave,2023-11-08 17:21:00,306417,ルージュの伝言 (ピアノ) [『魔女の宅急便』より]
671,Yuka,2023-11-08 17:24:00,204293,晴れた日に(魔女の宅急便より)
672,α Healing,2023-11-08 17:28:00,234187,愛を感じて
673,α Healing,2023-11-08 17:33:00,284808,ハイ・ホー
674,Cigarettes After Sex,2023-11-08 17:33:00,2666,Cry
675,α Healing,2023-11-08 17:33:00,31114,レット・イット・ゴー
676,salvia palth,2023-11-08 17:34:00,1173,(dream)
677,Yuka,2023-11-08 20:21:00,284280,アシタカとサン(もののけ姫より)
678,α Healing,2023-11-08 20:25:00,243382,もののけ姫（もののけ姫より）
679,ヒーリング・ライフ,2023-11-08 20:32:00,400734,アシタカせっ記(『もののけ姫』より)(ピアノ)
680,α Healing,2023-11-08 20:35:00,207767,いつも何度でも（千と千尋の神隠しより）
681,α Healing,2023-11-08 20:39:00,233094,風の伝説（風の谷のナウシカより）
682,α Healing,2023-11-08 20:43:00,239037,となりのトトロ（となりのトトロより）
683,α Healing,2023-11-08 20:47:00,256115,やさしさに包まれたなら（魔女の宅急便より）
684,α Healing,2023-11-08 20:52:00,247408,人生のメリーゴーランド（ハウルの動く城より）
685,α Healing,2023-11-08 20:56:00,244629,海の見える街（魔女の宅急便より）
686,α Healing,2023-11-08 20:59:00,229761,風の通り道（となりのトトロより）
687,Cigarettes After Sex,2023-11-08 21:06:00,23545,Cry
688,Janet Redger,2023-11-08 21:08:00,130165,Glance Out A Casement Window
689,Allysium,2023-11-08 21:11:00,168498,This Tender Appeal
690,Elfrieda,2023-11-08 21:14:00,140102,Calm Wind
691,Luiza Schmidt,2023-11-08 21:16:00,130133,A tale to tell
692,Felix Tanguy,2023-11-08 21:18:00,139411,Waitings
693,Ambrosiae,2023-11-08 21:21:00,154311,Forevermore
694,Janet Redger,2023-11-08 21:23:00,138442,Under a tree
695,Emanuel Fremont,2023-11-08 21:25:00,123500,Saying Things
696,Thomas Perceval,2023-11-08 21:27:00,118624,Tranquillity waltz
697,Alfons Daiminger,2023-11-08 21:28:00,47796,land in sight
698,α Healing,2023-11-08 22:46:00,49696,Arrietty's song（借りぐらしのアリエッティより）
699,Cigarettes After Sex,2023-11-08 22:49:00,173706,Apocalypse
700,Ennio Morricone,2023-11-08 22:52:00,150000,Cinema Paradiso (Main Theme)
701,Ennio Morricone,2023-11-08 22:54:00,140200,Maturity
